0.89541,-2.9414
0.71393,-2.7686
-0.26754,-2.5959
-0.24902,-2.5231
-0.2305,-2.4503
-0.21197,-2.3776
-0.19345,-2.3048
-0.17492,-2.232
-0.8564,-2.1592
-0.83788,-1.0865
-0.81935,-0.2137
-0.80083,-0.040935
-0.78231,0.33183
0.63622,0.4046
-0.44526,0.87737
-0.42674,0.95014
0.99179,0.52291
1.0103,-0.50432
2.3288,-1.4315
2.2474,-1.3588
2.3659,-1.386
2.7844,-1.3132
2.8029,-1.5405
3.3215,-1.7677
3.34,-1.3949
2.8585,-1.1222
2.877,-0.14939
2.4955,0.42338
2.5141,-0.30385
2.5326,-0.83108
2.0511,-0.75832
2.0696,-0.68555
0.98817,-1.0128
0.0066895,-1.64
-0.074787,-1.6672
-1.3563,-1.5945
-1.3377,-1.5217
-1.9192,-0.44893
-1.9007,-0.27616
-2.9822,-0.20339
-2.9636,-0.13062
-2.9451,-0.65785
-3.8266,-0.58508
-3.8081,0.087688
-3.7896,0.16046
-3.771,0.33323
-2.8525,0.406
-2.834,0.47877
-1.7155,0.55154
-0.79693,0.8243
-0.77841,0.59707
-0.55989,0.66984
-0.54136,1.3426
-0.52284,1.4154
-0.50431,2.5882
-0.48579,2.6609
-0.46727,2.7337
-0.34874,2.8065
-0.43022,1.7792
-0.4117,1.852
-0.39317,1.9248
-0.57465,3.0975
-0.55613,3.1703
-1.1376,2.5431
-1.1191,2.2158
-1.6006,1.8886
-1.582,1.7614
-1.3635,1.7342
-1.345,1.8069
-1.5265,1.2797
-1.5079,1.3525
-1.4894,0.72523
-1.4709,0.598
-1.5524,0.37077
-1.5338,-0.75646
-2.8153,-2.0837
-2.7968,-2.6109
-2.7783,-2.8381
-2.7597,-2.7654
-2.7412,-2.6926
-2.1227,-2.3198
-1.3042,-2.2471
-1.2857,-2.1743
-0.76713,-1.7015
0.051394,-2.0288
0.069917,-1.556
0.088441,-1.4832
0.70696,-1.4105
0.12549,-1.3377
1.244,-1.1649
1.2625,-1.0921
1.2811,-1.0194
1.8996,-0.54661
1.9181,0.22616
2.2366,0.69893
2.2552,1.0717
1.9737,1.7445
1.3922,1.8172
0.61072,1.89
0.62925,1.9628
0.64777,2.1355
0.066295,3.0083
0.68482,2.2811
1.2033,1.8539
1.3219,1.9266
1.3404,1.8994
1.3589,1.8722
1.3774,1.9449
1.396,2.0177
1.4145,2.0905
1.433,2.1632
0.55153,2.236
0.57005,2.3088
0.58858,2.1816
0.6071,1.8543
0.62563,1.6271
0.64415,1.5999
1.1627,1.3726
1.1812,1.0454
0.59972,0.21817
0.61824,-0.20906
0.63677,-0.13629
0.65529,-0.46352
0.37381,-0.69075
-0.20766,-1.018
-0.18914,-1.1452
-0.17061,-1.2724
-0.15209,-1.1997
-0.13357,-1.1269
-0.11504,-1.0541
0.70348,-0.98137
0.722,-0.7086
0.74053,-0.43583
0.75905,-0.36306
-0.42243,-0.29029
-0.4039,-0.21752
-0.68538,-0.14475
-0.66685,0.028018
0.85167,0.20079
0.87019,0.27356
2.5887,0.34633
2.6072,0.4191
3.1258,0.49187
4.2443,0.56464
4.4628,0.9374
4.4813,1.0102
3.6999,1.3829
3.2184,1.4557
2.9369,1.4285
1.0554,1.3013
0.47395,1.274
1.7925,1.1468
1.811,1.4196
2.4295,1.4923
2.448,1.8651
3.0666,1.9379
3.0851,2.0106
3.1036,2.0834
2.5221,1.8562
2.5407,1.7289
2.5592,1.8017
2.5777,1.4745
2.3962,1.4473
1.8148,1.42
0.23328,1.3928
-0.048194,0.96556
-0.02967,1.0383
-0.21115,0.6111
0.80738,1.0839
0.8259,1.1566
0.84442,1.6294
-0.23705,1.3022
-0.21853,0.67495
-0.2,0.14772
-0.38148,0.22049
-0.36296,-0.0067417
-0.34443,-0.33397
-0.72591,-0.2612
0.49261,-0.48843
0.51114,-0.41566
0.52966,-0.34289
-0.65182,0.029875
-0.63329,0.10264
0.58523,0.57541
0.60375,0.24818
-0.37772,0.32095
0.6408,0.39372
-0.34067,0.56649
-0.32215,0.23926
-0.30363,0.11203
-1.2851,-0.3152
-0.26658,-0.24243
-1.7481,-0.16966
-1.7295,-0.096891
-1.611,-0.024122
-1.5925,-0.55135
-0.17396,-0.97858
-1.5554,-0.90581
-2.4369,-0.73304
-2.4184,-0.76027
-2.5999,-0.9875
-3.0813,-1.8147
-3.0628,-1.742
-3.7443,-2.3692
-3.7258,-1.7964
-4.0072,-1.7237
-3.9887,-2.1509
-4.2702,-2.1781
-4.7517,-2.1053
-5.4332,-2.0326
-5.8146,-1.9598
-5.7961,-1.887
-6.3776,-2.5143
-6.3591,-3.4415
-6.4405,-3.3687
-6.422,-3.296
-6.4035,-2.9232
-5.985,-2.8504
-5.9664,-3.0777
-5.6479,-3.0049
-5.3294,-2.6321
-5.2109,-1.8593
-4.3923,-1.7866
-2.7738,-2.4138
-1.0553,-2.341
-1.0368,-1.1683
-1.0183,0.2045
-0.99973,1.1773
0.51879,2.05
1.4373,2.1228
1.4558,2.4956
1.4744,2.5683
2.2929,2.6411
3.1114,2.7139
3.7299,2.4867
3.7485,2.1594
3.167,2.2322
3.7855,1.505
4.304,1.5777
4.5226,0.2505
4.5411,0.22327
4.3596,0.19604
4.3781,-0.73119
4.3966,0.14158
4.4152,-0.58565
4.4337,-1.2129
4.4522,-1.2401
4.4707,-1.6673
3.9893,-1.9946
4.0078,-1.9218
4.0263,-1.849
3.2448,-1.7763
2.7634,-1.7035
2.1819,-1.6307
2.2004,-1.558
2.2189,-1.4852
2.5375,-1.3124
2.556,-0.83965
2.2745,-0.76688
2.193,-0.39411
2.2115,-0.32134
1.9301,-0.24857
1.9486,-0.075798
1.9671,-0.0030282
0.58564,0.76974
0.60417,2.1425
-0.97731,3.0153
-0.95879,3.088
-1.7403,4.3608
-1.7217,4.4336
-0.80321,3.3064
-0.28469,3.3791
-0.26617,3.4519
-0.24764,4.3247
-0.22912,4.3974
-0.2106,3.6702
-0.19207,3.743
-0.17355,3.8157
-0.15503,3.4885
-0.1365,3.1613
0.68202,3.2341
0.90055,3.0068
0.91907,2.9796
0.93759,2.6524
0.95612,2.4251
1.0746,2.3979
1.0932,2.2707
1.0117,2.3434
1.0302,2.2162
1.0487,1.889
1.1673,1.4617
1.1858,1.0345
1.2043,1.1073
1.2228,0.88006
1.1414,0.35283
1.1599,-0.17441
0.7784,-0.60164
-0.003077,-0.52887
0.81545,-0.6561
0.83397,-0.58333
0.85249,-1.0106
0.071017,-1.2378
-0.41046,-1.165
-0.39194,-1.0922
-0.17341,-1.0195
-0.15489,-1.2467
-0.13636,-0.87394
-0.11784,-0.80117
-0.099317,-1.0284
-0.080794,-0.95563
-0.06227,-0.98286
-0.043746,-1.2101
-0.42522,-0.83732
-0.8067,-0.76455
-2.1882,-0.69179
-2.1697,-0.61902
-0.75113,-0.84625
-1.5326,-1.1735
-2.0141,-1.5007
-1.9956,-1.4279
-1.977,-1.3552
-1.2585,-1.6824
-0.63999,-2.0096
-0.22146,-2.3369
-0.10294,-2.5641
-0.084416,-2.4913
1.3341,-2.8186
4.0526,-3.5458
7.6712,-4.273
11.99,-7.2002
20.508,-16.027
29.127,-30.355
60.745,-40.082
106.46,-41.609
128.08,-43.536
147.6,-48.664
161.32,-52.291
164.54,-53.118
167.36,-54.745
167.37,-56.373
167.39,-57.3
167.41,-58.227
167.43,-59.254
169.85,-59.181
169.87,-59.109
169.89,-59.936
169.9,-60.163
168.02,-60.59
167.24,-60.918
164.16,-61.145
160.08,-61.672
158.6,-62.099
156.32,-62.127
156.33,-62.354
154.95,-62.281
154.47,-63.008
154.49,-63.735
154.01,-65.663
153.03,-67.69
152.75,-70.017
152.46,-71.944
154.08,-72.872
152.5,-76.099
