-1.3589,3.4321
-1.1494,3.4433
-0.8399,3.4546
-0.73042,2.8659
-0.62095,2.1771
-0.51147,2.1884
-0.60199,2.1997
-0.69251,1.8109
-0.78303,1.8222
-0.87355,1.8335
-0.96408,1.8448
-1.0546,1.556
-1.3451,1.3673
-1.6356,1.0786
-1.9262,1.0898
-2.4167,0.90111
-2.5072,0.91238
-2.5977,0.82365
-3.1882,0.53492
-3.3788,0.046186
-3.4693,-0.042544
-3.6598,-0.031273
-3.7503,-0.020003
-3.8409,-0.0087327
-3.9314,0.0025376
-4.0219,0.013808
-4.1124,0.12508
-4.1029,0.13635
-4.0935,0.047619
-4.184,-0.34111
-4.2745,-1.4298
-4.365,-1.8186
-4.1556,-2.3073
-3.8461,-2.996
-3.6366,-3.7848
-3.6271,-3.7735
-3.6176,-4.1622
-3.8082,-5.1509
-3.4987,-6.8397
-3.5892,-5.1284
-3.4797,-5.1171
-3.4702,-5.1059
-3.6608,-5.0946
-3.7513,-5.0833
-4.0418,-5.6721
-4.1323,-4.7608
-3.9229,-4.7495
-3.9134,-4.1382
-2.9039,-3.827
-1.8944,-3.8157
-1.7849,-3.8044
-1.4755,-3.7932
-1.566,-3.0819
-1.2565,-3.0706
-0.44703,-2.7594
-0.53755,-2.8481
-0.42807,-2.7368
-0.51859,-2.7255
-0.60911,-2.7143
-0.69963,-2.803
-0.19016,-2.7917
0.51932,-2.7805
0.4288,-3.0692
1.3383,-3.4579
1.5478,-2.7467
1.4572,-2.7354
1.7667,-3.7241
1.6762,-3.7128
1.8857,-3.7016
2.2951,-3.6903
2.6046,-2.679
2.5141,-2.6678
2.4236,-2.6565
2.6331,-2.6452
3.3425,-1.5339
2.752,-0.22268
3.3615,0.38859
3.271,0.99986
3.1805,1.0111
3.0899,1.3224
2.9994,1.3337
3.3089,1.6449
3.2184,1.6562
2.7278,1.6675
3.1373,1.6788
3.0468,1.69
2.5563,1.7013
2.4658,1.7126
1.5752,1.7238
1.4847,1.7351
1.1942,1.7464
1.1037,1.6576
1.3132,1.6689
0.92263,1.7802
0.63211,1.7915
0.54159,1.8027
0.45107,1.814
0.36054,1.8253
0.27002,1.9365
0.3795,2.0478
0.88898,2.0591
0.79846,2.0703
1.2079,2.1816
1.5174,2.1929
1.4269,2.2042
1.3364,2.4154
2.6458,2.6267
3.3553,2.638
3.2648,2.4492
3.5743,2.2605
3.8838,2.2718
3.7932,2.2831
3.7027,2.1943
3.6122,2.3056
3.9217,2.2169
4.4312,2.2281
4.3406,2.2394
4.2501,2.1507
4.1596,2.0619
3.4691,2.0732
3.3785,1.9845
2.688,1.9958
2.5975,1.407
1.807,1.4183
1.7165,0.52956
2.3259,0.54084
2.2354,0.55211
2.7449,0.56338
2.6544,0.57465
2.5639,1.4859
2.0733,2.0972
1.1828,2.2085
1.6923,2.2197
1.6018,2.131
1.5112,2.1423
0.42072,2.2535
-0.2698,2.7648
0.23968,2.9761
0.14916,2.9873
1.0586,2.9986
0.96811,3.6099
0.87759,3.6212
0.78707,3.6324
0.69655,3.6437
0.60603,3.655
1.9155,3.3662
0.52499,3.3775
0.43446,3.0888
0.34394,2.6001
0.25342,2.4113
0.1629,2.4226
-0.22762,2.3339
-0.31814,2.3451
-0.40867,2.3564
-1.4992,2.1677
-1.6897,1.7789
-0.58023,1.7902
-0.67075,1.7015
0.43873,1.8128
0.3482,2.224
1.8577,1.8353
3.6672,1.6466
3.5766,1.8578
3.7861,1.8691
4.5956,1.8804
5.4051,2.2916
5.3146,2.5029
5.224,2.5142
5.1335,2.6255
