-5.444,13.868
-5.3261,13.072
-4.1082,12.175
-3.6902,11.679
-3.5723,11.282
-3.4544,10.886
-3.0364,10.589
-2.6185,10.093
-2.5006,9.6961
-2.3827,9.2995
-1.2647,8.903
-1.1468,8.5064
-1.0289,8.1099
-0.91095,7.7134
0.50698,7.3168
0.62491,7.0203
-0.55716,6.5238
0.16076,6.1272
0.27869,5.8307
0.39662,5.6342
0.51455,5.3376
0.63247,4.9411
0.7504,4.9445
0.86833,5.048
1.2863,4.7515
2.4042,4.4549
1.9221,4.4584
1.34,4.9619
1.458,4.5653
1.5759,4.4688
0.39382,4.0723
-0.58825,3.6757
-0.67032,3.2792
-0.75239,2.8827
-0.63446,3.0861
-0.11654,3.3896
0.60139,3.793
0.71932,3.7965
1.5372,3.7
1.6552,3.4034
2.5731,3.0069
2.691,2.6104
2.009,2.1138
2.9269,1.9173
2.8448,1.5208
2.9627,1.1242
3.6807,1.0277
3.1986,1.0311
3.3165,1.0346
3.0345,1.0381
3.5524,0.94154
3.6703,1.045
3.7882,0.94847
3.9062,0.55193
4.0241,0.35539
3.542,-0.24114
3.5599,-0.53768
3.1779,-1.3342
2.9958,-1.3308
2.5137,-1.7273
1.8317,-1.8238
1.1496,-1.9204
1.2675,-2.1169
0.68544,-2.5134
0.60337,-2.71
0.3213,-2.8065
-0.16078,-3.203
-0.74285,-3.3996
-0.62492,-1.7961
-0.80699,0.60735
-0.78906,1.3108
-0.77114,1.6143
-0.75321,1.2177
-0.63528,0.82121
-0.41735,0.62467
-0.29943,0.32814
-0.2815,-0.0684
-0.26357,-0.46494
-0.045642,-0.86147
0.072286,-1.258
0.090213,-1.6545
0.10814,-2.0511
0.22607,-2.4476
0.344,-2.7442
0.46192,-2.6407
0.57985,-3.0372
0.69778,-3.4338
0.81571,-3.5303
0.93364,-3.9268
1.0516,-4.3234
0.16949,-4.7199
-0.11258,-5.4164
-0.59465,-5.813
-0.77673,-5.9095
-0.8588,-6.306
-0.74087,-6.5026
-0.92294,-6.5991
-0.80501,-6.6957
-0.68709,-6.3922
-0.56916,-6.7887
-1.5512,-6.8853
-2.6333,-7.2818
-2.5154,-7.3783
